id,focus,signal,slack,drag,confidence,score,lane
l001,claim drift,35,33,6,25,104,hold
l002,replay exposure,35,34,6,55,135,watch
l003,policy width,35,35,6,85,166,watch
l004,trust boundary,35,36,18,25,59,hold
l005,claim drift,35,37,18,55,90,hold
l006,replay exposure,35,38,18,85,121,watch
l007,policy width,35,39,34,25,-2,hold
l008,trust boundary,35,40,34,55,29,hold
l009,claim drift,35,41,34,85,60,hold
l010,replay exposure,60,42,6,25,163,watch
l011,policy width,60,43,6,55,194,ship
l012,trust boundary,60,44,6,85,225,ship
l013,claim drift,60,45,18,25,118,watch
l014,replay exposure,60,46,18,55,149,watch
l015,policy width,60,47,18,85,180,ship
l016,trust boundary,60,48,34,25,57,hold
l017,claim drift,60,32,34,55,71,hold
l018,replay exposure,60,33,34,85,102,hold
l019,policy width,85,34,6,25,205,ship
l020,trust boundary,85,35,6,55,236,ship
l021,claim drift,85,36,6,85,267,ship
l022,replay exposure,85,37,18,25,160,watch
l023,policy width,85,38,18,55,191,ship
l024,trust boundary,85,39,18,85,222,ship
l025,claim drift,85,40,34,25,99,hold
l026,replay exposure,85,41,34,55,130,watch
l027,policy width,85,42,34,85,161,watch
